Capacity_mAh_g,Voltage_V,Process,Cycle,C_Rate
0.0,1.3010380436408968,Discharge,1,0.1
2.1105527638190953,1.7445440625862403,Discharge,1,0.1
4.221105527638191,2.171923709023665,Discharge,1,0.1
6.331658291457286,2.158931687792689,Discharge,1,0.1
8.442211055276381,2.1767633670321977,Discharge,1,0.1
10.552763819095478,2.1692311293866773,Discharge,1,0.1
12.663316582914572,2.1459969182945224,Discharge,1,0.1
14.773869346733669,2.1544698080813816,Discharge,1,0.1
16.884422110552762,2.141322034921174,Discharge,1,0.1
18.99497487437186,2.141516823362703,Discharge,1,0.1
21.105527638190956,2.1367010284660855,Discharge,1,0.1
23.21608040201005,2.1280757070077385,Discharge,1,0.1
25.326633165829143,2.1193092335984605,Discharge,1,0.1
27.437185929648244,2.114919005042075,Discharge,1,0.1
29.547738693467338,2.108357106374744,Discharge,1,0.1
31.658291457286435,2.1039065723506805,Discharge,1,0.1
33.768844221105525,2.1040889790207085,Discharge,1,0.1
35.87939698492462,2.0946467514375855,Discharge,1,0.1
37.98994974874372,2.099141287509726,Discharge,1,0.1
40.10050251256281,2.0995998571393497,Discharge,1,0.1
42.21105527638191,2.0804955920289525,Discharge,1,0.1
44.321608040201006,2.081051302861406,Discharge,1,0.1
46.4321608040201,2.0777987927602104,Discharge,1,0.1
48.54271356783919,2.072585135873574,Discharge,1,0.1
50.65326633165829,2.0648627710329146,Discharge,1,0.1
52.76381909547738,2.0643783251740717,Discharge,1,0.1
54.87437185929649,2.057579543008815,Discharge,1,0.1
56.98492462311558,2.0408411298982516,Discharge,1,0.1
59.095477386934675,2.05016428463315,Discharge,1,0.1
61.20603015075377,2.0452626640944165,Discharge,1,0.1
63.31658291457287,2.0289964463333052,Discharge,1,0.1
65.42713567839196,2.0294279776463386,Discharge,1,0.1
67.53768844221105,2.0287982251023355,Discharge,1,0.1
69.64824120603015,2.0176938432796137,Discharge,1,0.1
71.75879396984924,2.021401640461824,Discharge,1,0.1
73.86934673366835,2.0251680246667916,Discharge,1,0.1
75.97989949748744,1.9986910969313931,Discharge,1,0.1
78.09045226130654,1.9896133833579384,Discharge,1,0.1
80.20100502512562,1.7842035565680445,Discharge,1,0.1
82.31155778894473,1.5708676559086283,Discharge,1,0.1
84.42211055276383,1.348903845645371,Discharge,1,0.1
86.53266331658291,1.1455995580630773,Discharge,1,0.1
88.64321608040201,0.9125154739868134,Discharge,1,0.1
90.7537688442211,0.9248434338345048,Discharge,1,0.1
92.8643216080402,0.9144906863158124,Discharge,1,0.1
94.9748743718593,0.9288189585824571,Discharge,1,0.1
97.08542713567839,0.9291715966478105,Discharge,1,0.1
99.19597989949749,0.9088729894732154,Discharge,1,0.1
101.30653266331657,0.9088439862773273,Discharge,1,0.1
103.41708542713569,0.9169332923550011,Discharge,1,0.1
105.52763819095476,0.906935100529931,Discharge,1,0.1
107.63819095477388,0.9077548094670053,Discharge,1,0.1
109.74874371859298,0.9067294457621506,Discharge,1,0.1
111.85929648241205,0.8919752572576072,Discharge,1,0.1
113.96984924623116,0.9034472244303496,Discharge,1,0.1
116.08040201005026,0.8973366040952341,Discharge,1,0.1
118.19095477386935,0.8971680251187212,Discharge,1,0.1
120.30150753768845,0.9088505659354948,Discharge,1,0.1
122.41206030150754,0.8889539975031578,Discharge,1,0.1
124.52261306532664,0.9015420306465579,Discharge,1,0.1
126.63316582914574,0.8925963892741785,Discharge,1,0.1
128.74371859296483,0.8910834220735284,Discharge,1,0.1
130.85427135678393,0.8968639136977279,Discharge,1,0.1
132.964824120603,0.8922895117853071,Discharge,1,0.1
135.0753768844221,0.8923521919260081,Discharge,1,0.1
137.18592964824123,0.8935522769993682,Discharge,1,0.1
139.2964824120603,0.8831946695784748,Discharge,1,0.1
141.4070351758794,0.8797738969473247,Discharge,1,0.1
