Capacity_mAh_g,Voltage_V,Process,Cycle,C_Rate
0.0,1.261199588690586,Discharge,2,1.0
1.9413202010050248,1.6927147841171861,Discharge,2,1.0
3.8826404020100496,2.1475455935113974,Discharge,2,1.0
5.823960603015074,2.13688479112333,Discharge,2,1.0
7.765280804020099,2.1230204224187332,Discharge,2,1.0
9.706601005025124,2.127702179942299,Discharge,2,1.0
11.647921206030148,2.1173016848292296,Discharge,2,1.0
13.589241407035173,2.110800479636883,Discharge,2,1.0
15.530561608040198,2.110691318546192,Discharge,2,1.0
17.471881809045225,2.097657754460609,Discharge,2,1.0
19.41320201005025,2.0953395751236363,Discharge,2,1.0
21.354522211055276,2.0934806222064513,Discharge,2,1.0
23.295842412060296,2.0842296987728983,Discharge,2,1.0
25.237162613065326,2.0871573853362446,Discharge,2,1.0
27.178482814070346,2.0902990791876213,Discharge,2,1.0
29.119803015075377,2.067419887391001,Discharge,2,1.0
31.061123216080397,2.0561958642768747,Discharge,2,1.0
33.00244341708542,2.0488798088633446,Discharge,2,1.0
34.94376361809045,2.0564540500142447,Discharge,2,1.0
36.88508381909547,2.047939620538825,Discharge,2,1.0
38.8264040201005,2.0488425078896926,Discharge,2,1.0
40.767724221105524,2.043305159328019,Discharge,2,1.0
42.70904442211055,2.0264664463535564,Discharge,2,1.0
44.65036462311557,2.020000759903056,Discharge,2,1.0
46.59168482412059,2.029341409856773,Discharge,2,1.0
48.53300502512562,2.0232239251113584,Discharge,2,1.0
50.47432522613065,2.0143790719637655,Discharge,2,1.0
52.41564542713567,2.0009738042093717,Discharge,2,1.0
54.35696562814069,2.010435037622071,Discharge,2,1.0
56.29828582914572,2.0108580024535345,Discharge,2,1.0
58.23960603015075,1.9990684867299926,Discharge,2,1.0
60.18092623115577,1.9863837427927464,Discharge,2,1.0
62.12224643216079,1.9874295582796828,Discharge,2,1.0
64.06356663316582,1.9728037358370876,Discharge,2,1.0
66.00488683417085,1.9842763517674724,Discharge,2,1.0
67.94620703517587,1.9726079840283146,Discharge,2,1.0
69.8875272361809,1.9549921402796184,Discharge,2,1.0
71.82884743718591,1.9599543912478434,Discharge,2,1.0
73.77016763819094,1.7482694277095152,Discharge,2,1.0
75.71148783919598,1.5266687390344549,Discharge,2,1.0
