Capacity_mAh_g,Voltage_V,Process,Cycle,C_Rate
0.0,1.250537769124001,Discharge,4,2.0
1.7928936825987138,1.6861477154900584,Discharge,4,2.0
3.5857873651974277,2.122414003042106,Discharge,4,2.0
5.3786810477961415,2.1229491637479074,Discharge,4,2.0
7.171574730394855,2.1162841409363913,Discharge,4,2.0
8.96446841299357,2.1085495175470728,Discharge,4,2.0
10.757362095592283,2.113997493087651,Discharge,4,2.0
12.550255778190998,2.0785501457888556,Discharge,4,2.0
14.34314946078971,2.0971533883182056,Discharge,4,2.0
16.136043143388424,2.093540888196819,Discharge,4,2.0
17.92893682598714,2.0914329083153005,Discharge,4,2.0
19.721830508585853,2.078171766131466,Discharge,4,2.0
21.514724191184566,2.0750006195188435,Discharge,4,2.0
23.307617873783283,2.0752632250942042,Discharge,4,2.0
25.100511556381996,2.0736717239747473,Discharge,4,2.0
26.893405238980712,2.0564696114193426,Discharge,4,2.0
28.68629892157942,2.0553014786848833,Discharge,4,2.0
30.479192604178134,2.0598700292723953,Discharge,4,2.0
32.27208628677685,2.0290012013481182,Discharge,4,2.0
34.064979969375564,2.0337221003004413,Discharge,4,2.0
35.85787365197428,2.0433488164686824,Discharge,4,2.0
37.65076733457299,2.035786636328411,Discharge,4,2.0
39.443661017171706,2.0268869774884126,Discharge,4,2.0
41.236554699770416,2.015262336877932,Discharge,4,2.0
43.02944838236913,2.0072928974474884,Discharge,4,2.0
44.82234206496784,2.0042428026550914,Discharge,4,2.0
46.615235747566565,2.0137565317430965,Discharge,4,2.0
48.408129430165275,1.9939395442329224,Discharge,4,2.0
50.20102311276399,1.9938748208302508,Discharge,4,2.0
51.9939167953627,1.9830379519631698,Discharge,4,2.0
53.786810477961424,1.9888630303644403,Discharge,4,2.0
55.579704160560134,1.9744487833513662,Discharge,4,2.0
57.37259784315884,1.9724217356295586,Discharge,4,2.0
59.16549152575756,1.9566190819829994,Discharge,4,2.0
60.95838520835627,1.9520697933641398,Discharge,4,2.0
62.75127889095499,1.958061787773361,Discharge,4,2.0
64.5441725735537,1.9439783175084853,Discharge,4,2.0
66.33706625615241,1.962266234319252,Discharge,4,2.0
68.12995993875113,1.717064189386474,Discharge,4,2.0
69.92285362134984,1.5094558111525207,Discharge,4,2.0
71.71574730394856,1.2995301779311115,Discharge,4,2.0
73.50864098654726,1.0821612429752685,Discharge,4,2.0
75.30153466914598,0.863068323945099,Discharge,4,2.0
77.0944283517447,0.8625545283107353,Discharge,4,2.0
78.88732203434341,0.8608245725607347,Discharge,4,2.0
80.68021571694213,0.8641011862313532,Discharge,4,2.0
82.47310939954083,0.87780824081893,Discharge,4,2.0
84.26600308213955,0.863564450894113,Discharge,4,2.0
86.05889676473826,0.8695665992078498,Discharge,4,2.0
87.85179044733698,0.8634652631808174,Discharge,4,2.0
89.64468412993568,0.8660823187099188,Discharge,4,2.0
91.43757781253441,0.8379751532881674,Discharge,4,2.0
93.23047149513313,0.8534278806218877,Discharge,4,2.0
95.02336517773183,0.8628732514179952,Discharge,4,2.0
96.81625886033055,0.8485962991582825,Discharge,4,2.0
98.60915254292928,0.8629527980949859,Discharge,4,2.0
100.40204622552798,0.8595519204722428,Discharge,4,2.0
102.1949399081267,0.8447710234684906,Discharge,4,2.0
103.9878335907254,0.8430321878822058,Discharge,4,2.0
105.78072727332412,0.8380555196424994,Discharge,4,2.0
107.57362095592285,0.8391578486307849,Discharge,4,2.0
109.36651463852155,0.8335521637090824,Discharge,4,2.0
